distance_mm,dest,origin,time,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363983.3410752,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363983.8541138,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363984.3719068,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363984.8850045,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363985.395975,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363985.9091065,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
77,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739363986.4202106,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363986.9292924,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363987.4387946,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363987.9532237,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
77,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363988.4626396,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
76,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363988.9742715,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
85,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363989.488068,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
86,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363990.0009902,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
85,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363990.5109394,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
86,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363991.0225098,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
86,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363991.5364609,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
85,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363992.0536416,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
86,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363992.5645924,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
86,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363993.0754416,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
79,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363993.588119,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
80,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363994.1040924,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
79,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363994.618328,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
80,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363995.1281285,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
80,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739363995.6371748,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
79,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363996.1494272,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363996.6650097,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
79,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363997.1801608,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363997.6942942,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363998.2110965,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
79,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363998.728847,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363999.2424781,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
79,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739363999.758013,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364000.2701082,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364000.7820206,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
79,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364001.292255,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
80,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364001.8073387,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
79,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364002.3251035,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364002.8402658,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
50,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364003.3552663,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
42,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364003.871918,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
40,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364004.383765,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
33,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364004.8987057,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
33,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364005.4107232,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
31,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364005.9273272,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
33,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364006.4386232,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
33,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364006.9494774,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
31,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364007.4573636,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
33,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364007.9705753,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
33,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364008.4822552,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
40,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364008.9971592,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
41,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364009.514418,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
41,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364010.0235486,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
42,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364010.5346441,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
41,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739364011.0495095,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
32,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364011.557948,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364012.0703285,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
32,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364012.585301,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
32,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364013.0912185,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364013.609866,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364014.1173902,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
31,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364014.6305053,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
33,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364015.1415641,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
41,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364015.6535056,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
40,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364016.1745205,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
41,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364016.6856215,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
45,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364017.1952329,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
45,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364017.7079735,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
45,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739364018.2193367,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
43,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364018.736752,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
45,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364019.2473001,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
45,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364019.7609236,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
45,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364020.2740324,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
45,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364020.781612,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
43,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364021.2921262,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
53,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364021.806599,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
52,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364022.320843,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
53,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364022.8354664,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
61,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364023.3515658,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
62,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364023.8646464,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
70,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364024.372542,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
89,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364024.8811085,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
82,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364025.3924809,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
83,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364025.9036815,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
74,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364026.42005,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
73,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739364026.9353032,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364027.4440145,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
64,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364027.957089,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
74,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364028.467552,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
73,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364028.9812493,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
80,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364029.49274,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
83,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364030.005611,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
73,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364030.5195353,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
74,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364031.0324428,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
73,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364031.5449142,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364032.0588932,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
64,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364032.5684679,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364033.0795357,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
64,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364033.5883205,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364034.1028547,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
73,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364034.616068,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739364035.1228323,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364035.6345727,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364036.145034,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364036.6587024,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364037.1712291,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364037.686886,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364038.198064,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364038.7110927,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364039.2273245,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364039.7407782,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364040.2520194,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364040.7653325,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364041.279191,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364041.7924972,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364042.308592,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364042.8184726,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364043.337653,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364043.8475013,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364044.3604422,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739364044.8742921,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
