distance_mm,dest,origin,time,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r
64,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355295.4788406,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
65,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355295.97917,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
64,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355296.4939532,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
65,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355296.994574,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
64,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355297.4970982,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
65,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355298.0118377,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
64,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355298.5266001,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
65,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355299.0350277,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
64,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355299.5489175,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
65,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355300.0623,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
64,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355300.5772655,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
65,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355301.0895638,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
64,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355301.5988433,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
65,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355302.1093533,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
64,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355302.619565,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
65,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355303.1311467,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
65,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355303.6444411,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355304.156584,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355304.6698399,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355305.1812084,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355305.6933906,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355306.2005794,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
65,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355306.7106202,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355307.2192957,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355307.731966,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
64,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355308.245997,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
65,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355308.7471545,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
80,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355309.261472,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355309.7762666,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355310.2888312,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
79,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355310.7991323,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
